Site,LocationName,Time,Value,Quality,Approval,Qualifiers,Parameter,Unit
MK307635,Nukuhou at Glenholme Rd,15/02/2023 21:35,2.286259257,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 21:40,2.283579877,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 21:45,2.276451834,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 21:50,2.2822406,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 21:55,2.279568667,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:00,2.277784126,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:05,2.275114025,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:10,2.269771333,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:15,2.27110804,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:20,2.267989486,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:25,2.268880348,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:30,2.268880348,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:35,2.267989486,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:40,2.263097719,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:45,2.263097719,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:50,2.260427893,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 22:55,2.262207654,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:00,2.257320267,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:05,2.256875618,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:10,2.255986412,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:15,2.253325303,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:20,2.255986412,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:25,2.251547996,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:30,2.251547996,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:35,2.248882958,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:40,2.249771181,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:45,2.248882958,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:50,2.250659527,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,15/02/2023 23:55,2.251103746,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023,2.24578091,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:05,2.244005692,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:10,2.24489324,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:15,2.245337059,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:20,2.240906007,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:25,2.240019013,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:30,2.23470539,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:35,2.238688752,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:40,2.236034819,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:45,2.233376237,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:50,2.23470539,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 0:55,2.234262308,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:00,2.23470539,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:05,2.234262308,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:10,2.234262308,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:15,2.229396194,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:20,2.230281711,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:25,2.228510801,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:30,2.223649086,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:35,2.228510801,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:40,2.228510801,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:45,2.230281711,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:50,2.228510801,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 1:55,2.228510801,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:00,2.22585536,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:05,2.224091428,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:10,2.230281711,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:15,2.228510801,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:20,2.227182942,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:25,2.228510801,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:30,2.228510801,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:35,2.226740384,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:40,2.224091428,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:45,2.224091428,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:50,2.228510801,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 2:55,2.222764494,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:00,2.222764494,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:05,2.224976206,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:10,2.224533802,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:15,2.218785356,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:20,2.221437837,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:25,2.221880025,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:30,2.223649086,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:35,2.224533802,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:40,2.219669393,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:45,2.217907182,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:50,2.220111458,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 3:55,2.218785356,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:00,2.219669393,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:05,2.222764494,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:10,2.223649086,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:15,2.222764494,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:20,2.22099568,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:25,2.222322244,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:30,2.218785356,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:35,2.221880025,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:40,2.221880025,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:45,2.217023392,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:50,2.218349124,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 4:55,2.220553553,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:00,2.217023392,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:05,2.22099568,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:10,2.222764494,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:15,2.219669393,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:20,2.222764494,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:25,2.226297856,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:30,2.222764494,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:35,2.221880025,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:40,2.219669393,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:45,2.223206774,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:50,2.221880025,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 5:55,2.224533802,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:00,2.224533802,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:05,2.220553553,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:10,2.220111458,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:15,2.214372762,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:20,2.220111458,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:25,2.218791096,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:30,2.217907182,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:35,2.217023392,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:40,2.217023392,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:45,2.220111458,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:50,2.217023392,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 6:55,2.215697938,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:00,2.217023392,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:05,2.217023392,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:10,2.211287499,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:15,2.20908057,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:20,2.20908057,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:25,2.207762513,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:30,2.204233773,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:35,2.205556819,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:40,2.205556819,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:45,2.20379282,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:50,2.205556819,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 7:55,2.20908057,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:00,2.205556819,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:05,2.209963249,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:10,2.205556819,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:15,2.205556819,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:20,2.20379282,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:25,2.20379282,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:30,2.199831356,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:35,2.20379282,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:40,2.205115773,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:45,2.203351898,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:50,2.201153474,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 8:55,2.202035041,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:00,2.200712737,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:05,2.199390711,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:10,2.196753216,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:15,2.198950098,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:20,2.197628444,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:25,2.188835967,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:30,2.191470126,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:35,2.194111113,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:40,2.194111113,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:45,2.19103007,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:50,2.191470126,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 9:55,2.190155765,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:00,2.191910213,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:05,2.192350331,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:10,2.194111113,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:15,2.191910213,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:20,2.188396096,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:25,2.19103007,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:30,2.194111113,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:35,2.187516448,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:40,2.188396096,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:45,2.188396096,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:50,2.186636924,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 10:55,2.184444366,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:00,2.183565275,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:05,2.182686308,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:10,2.176981754,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:15,2.180050153,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:20,2.176981754,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:25,2.175225806,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:30,2.175225806,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:35,2.171282436,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:40,2.171282436,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:45,2.171282436,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:50,2.171282436,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 11:55,2.171282436,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:00,2.169089596,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:05,2.169528102,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:10,2.16558836,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:15,2.166464906,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:20,2.167341577,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:25,2.16558836,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:30,2.16558836,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:35,2.164273774,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:40,2.166464906,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:45,2.160775268,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:50,2.160775268,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 12:55,2.159461707,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:00,2.161645442,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:05,2.157273063,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:10,2.163397539,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:15,2.15989953,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:20,2.158586156,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:25,2.158586156,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:30,2.155528389,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:35,2.155965932,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:40,2.158586156,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:45,2.153778531,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:50,2.151591908,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 13:55,2.147226676,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:00,2.146352867,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:05,2.148974666,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:10,2.148974666,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:15,2.111108113,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:20,2.140245371,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:25,2.231604466,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:30,2.300998091,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:35,2.428778713,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:40,2.577547626,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:45,2.65940178,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:50,2.714826325,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 14:55,2.781523833,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:00,2.867722778,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:05,2.99641556,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:10,3.169358777,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:15,3.38927467,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:20,3.648731942,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:25,3.872156696,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:30,4.062767746,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:35,4.212704649,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:40,4.328918428,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:45,4.41342026,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:50,4.466456234,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 15:55,4.498270039,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:00,4.511986154,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:05,4.504566743,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:10,4.484942797,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:15,4.451329906,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:20,4.409376078,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:25,4.359563407,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:30,4.297647205,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:35,4.228553295,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:40,4.152441718,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:45,4.073398888,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:50,3.993271396,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 16:55,3.910373831,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:00,3.829279653,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:05,3.750645988,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:10,3.675448772,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:15,3.603616141,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:20,3.53107609,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:25,3.46777324,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:30,3.404978714,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:35,3.348213781,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:40,3.294133045,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:45,3.242683903,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:50,3.197962821,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 17:55,3.155097447,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 18:00,3.114378859,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 18:05,3.081722094,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 18:10,3.050466646,600,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,16/02/2023 18:15,3.023700507,600,Approved,,Discharge,m^3/s
